No;Zeit;Intervall(mi);innen Luftfeuchtigkeit(%);innen Temperatur(°C);außen Luftfeuchtigkeit(%);außen Temperatur(°C);absolut Luftdruck(Hpa);Wind(m/s);Windbö"(m/s);Richtung;relative Luftdruck(Hpa);Taupunkt(°C);Windauskühlung(°C);Stunde Niederschlag(mm);24 Stunde Niederschlag(mm);Woche Niederschlag(mm);Monat Niederschlag(mm);Total Niederschlag(mm);Wind Level(bft);Windbö Level(bft)
2887;15-07-2019 20:48;63;56;18.8;77;15.0;990.2;1.4;2.4;N;1016.2;11.0;15.0;0.0;0.0;14.7;24.0;182.4;1;2
2888;15-07-2019 21:51;63;56;18.7;78;14.3;990.3;0.7;2.0;NE;1016.3;10.5;14.3;0.0;0.0;14.7;24.0;182.4;1;2
2889;15-07-2019 22:54;63;56;18.7;77;14.0;990.4;0.0;0.0;SE;1016.4;10.0;14.0;0.0;0.0;14.7;24.0;182.4;0;0
2890;15-07-2019 23:57;63;56;18.7;78;13.7;990.4;0.3;1.0;NW;1016.4;10.0;13.7;0.0;0.0;14.7;24.0;182.4;1;1
2891;16-07-2019 01:00;63;56;18.6;89;10.6;990.3;0.0;0.0;E;1016.3;8.9;10.6;0.0;0.0;14.7;24.0;182.4;0;0
2892;16-07-2019 02:03;63;55;18.6;95;9.1;990.3;0.0;0.0;SE;1016.3;8.4;9.1;0.0;0.0;14.7;24.0;182.4;0;0
2893;16-07-2019 03:06;63;55;18.6;97;7.9;990.2;0.0;0.0;E;1016.2;7.5;7.9;0.0;0.0;14.7;24.0;182.4;0;0
2894;16-07-2019 04:09;63;55;18.5;97;7.3;990.0;0.0;0.3;E;1016.0;6.9;7.3;0.0;0.0;14.7;24.0;182.4;0;1
2895;16-07-2019 05:12;63;55;18.5;97;7.2;989.6;0.0;0.0;E;1015.6;6.8;7.2;0.0;0.0;14.7;24.0;182.4;0;0
2896;16-07-2019 06:15;63;54;18.4;98;6.7;989.7;0.0;0.0;E;1015.7;6.4;6.7;0.0;0.0;14.7;24.0;182.4;0;0
2897;16-07-2019 07:18;63;54;18.4;99;9.2;990.0;0.0;0.3;SE;1016.0;9.1;9.2;0.0;0.0;14.7;23.7;182.4;0;1
2898;16-07-2019 08:21;63;54;18.3;86;13.8;990.3;0.0;0.0;S;1016.3;11.5;13.8;0.0;0.0;14.7;22.5;182.4;0;0
2899;16-07-2019 09:24;63;55;18.3;78;14.9;990.2;0.7;1.4;NW;1016.2;11.1;14.9;0.0;0.0;14.7;22.5;182.4;1;1
2900;16-07-2019 10:27;63;55;18.3;80;14.2;990.1;1.4;1.7;N;1016.1;10.8;14.2;0.0;0.0;14.7;22.5;182.4;1;2
2901;16-07-2019 11:30;63;55;18.3;73;15.9;990.3;1.4;1.7;NW;1016.3;11.1;15.9;0.0;0.0;14.7;22.5;182.4;1;2
2902;16-07-2019 12:33;63;55;18.4;61;18.8;990.1;2.4;3.1;SE;1016.1;11.1;17.6;0.0;0.0;14.7;22.5;182.4;2;2
2903;16-07-2019 13:36;63;56;18.6;56;20.2;989.8;1.4;2.4;NW;1015.8;11.2;20.2;0.0;0.0;14.7;22.5;182.4;1;2
2904;16-07-2019 14:39;63;56;18.8;53;22.2;989.2;0.7;1.4;SSW;1015.2;12.2;22.2;0.0;0.0;14.7;22.5;182.4;1;1
2905;16-07-2019 15:42;63;56;19.1;52;23.8;989.1;1.0;2.0;SE;1015.1;13.4;23.8;0.0;0.0;14.7;22.5;182.4;1;2
2906;16-07-2019 16:45;63;56;19.4;50;24.0;989.0;0.7;1.7;E;1015.0;13.0;24.0;0.0;0.0;14.7;22.5;182.4;1;2
2907;16-07-2019 17:48;63;56;19.6;50;24.4;988.7;0.7;1.4;SE;1014.7;13.3;24.4;0.0;0.0;14.7;22.5;182.4;1;1
2908;16-07-2019 18:51;63;54;19.7;50;24.3;988.2;1.0;2.0;NEE;1014.2;13.2;24.3;0.0;0.0;14.7;22.5;182.4;1;2
2909;16-07-2019 19:54;63;57;19.7;58;21.8;988.2;1.4;2.4;NW;1014.2;13.2;21.8;0.0;0.0;14.7;22.5;182.4;1;2
2910;16-07-2019 20:57;63;61;19.8;64;20.6;988.3;0.3;1.0;NW;1014.3;13.6;20.6;0.0;0.0;14.7;22.5;182.4;1;1
2911;16-07-2019 22:00;63;63;19.9;73;17.1;988.3;0.0;0.0;E;1014.3;12.2;17.1;0.0;0.0;14.7;22.5;182.4;0;0
2912;16-07-2019 23:03;63;62;19.8;86;14.4;988.5;0.0;0.0;SE;1014.5;12.1;14.4;0.0;0.0;14.7;22.5;182.4;0;0
2913;17-07-2019 00:06;63;61;19.8;92;13.1;988.5;0.0;0.3;N;1014.5;11.8;13.1;0.0;0.0;14.7;22.5;182.4;0;1
2914;17-07-2019 01:09;63;60;19.8;96;12.8;988.4;0.0;0.3;E;1014.4;12.2;12.8;0.0;0.0;14.7;22.5;182.4;0;1
2915;17-07-2019 02:12;63;60;19.7;98;11.3;988.7;0.0;0.0;SE;1014.7;11.0;11.3;0.0;0.0;14.7;22.5;182.4;0;0
2916;17-07-2019 03:15;63;59;19.6;99;10.9;988.5;0.0;0.0;E;1014.5;10.8;10.9;0.0;0.0;14.7;22.5;182.4;0;0
2917;17-07-2019 04:18;63;58;19.5;99;9.6;988.2;0.0;0.0;E;1014.2;9.5;9.6;0.0;0.0;14.7;22.5;182.4;0;0
2918;17-07-2019 05:21;63;58;19.4;99;9.4;987.8;0.0;0.0;E;1013.8;9.3;9.4;0.0;0.0;14.7;22.5;182.4;0;0
2919;17-07-2019 06:24;63;57;19.4;99;8.7;987.9;0.0;0.0;E;1013.9;8.6;8.7;0.0;0.0;14.7;22.5;182.4;0;0
2920;17-07-2019 07:27;63;56;18.4;99;10.8;987.6;0.0;0.0;NW;1013.6;10.7;10.8;0.0;0.0;14.7;22.5;182.4;0;0
2921;17-07-2019 08:30;63;59;18.3;97;13.9;987.5;0.0;0.0;SE;1013.5;13.4;13.9;0.0;0.0;14.7;22.5;182.4;0;0
2922;17-07-2019 09:33;63;61;18.4;85;15.9;987.5;1.0;2.0;E;1013.5;13.4;15.9;0.0;0.0;14.7;22.5;182.4;1;2
2923;17-07-2019 10:36;63;62;18.7;72;18.0;987.5;0.0;0.0;SE;1013.5;12.9;18.0;0.0;0.0;14.7;22.5;182.4;0;0
2924;17-07-2019 11:39;63;61;18.9;61;20.1;987.1;1.0;1.7;NW;1013.1;12.4;20.1;0.0;0.0;14.7;22.5;182.4;1;2
2925;17-07-2019 12:42;63;59;19.0;57;22.3;987.0;0.3;1.0;NW;1013.0;13.4;22.3;0.0;0.0;14.7;22.5;182.4;1;1
2926;17-07-2019 13:45;63;59;19.1;56;22.8;986.8;0.3;0.7;E;1012.8;13.6;22.8;0.0;0.0;14.7;22.5;182.4;1;1
2927;17-07-2019 14:48;63;61;19.4;47;24.8;986.2;0.3;1.4;NE;1012.2;12.8;24.8;0.0;0.0;14.7;22.5;182.4;1;1
2928;17-07-2019 15:51;63;62;19.8;42;26.9;985.9;0.7;1.4;N;1011.9;12.9;26.9;0.0;0.0;14.7;22.5;182.4;1;1
2929;17-07-2019 16:54;63;61;20.1;36;26.5;985.6;1.0;1.7;SW;1011.6;10.2;26.5;0.0;0.0;14.7;22.5;182.4;1;2
2930;17-07-2019 17:57;63;55;19.9;36;27.5;985.2;0.0;0.7;SE;1011.2;11.1;27.5;0.0;0.0;14.7;22.5;182.4;0;1
2931;17-07-2019 19:00;63;55;19.8;43;25.7;984.8;0.3;0.7;SEE;1010.8;12.2;25.7;0.0;0.0;14.7;22.5;182.4;1;1
2932;17-07-2019 20:03;63;55;19.8;56;23.0;984.9;1.0;2.0;SEE;1010.9;13.8;23.0;0.0;0.0;14.7;22.5;182.4;1;2
2933;17-07-2019 21:06;63;55;19.8;69;19.7;985.0;0.7;1.4;E;1011.0;13.9;19.7;0.0;0.0;14.7;22.5;182.4;1;1
2934;17-07-2019 22:09;63;56;19.7;81;16.4;985.4;0.0;0.7;E;1011.4;13.2;16.4;0.0;0.0;14.7;22.5;182.4;0;1
2935;17-07-2019 23:12;63;57;19.8;85;15.0;985.4;0.0;0.0;SE;1011.4;12.5;15.0;0.0;0.0;14.7;22.5;182.4;0;0
2936;18-07-2019 00:15;63;58;19.9;92;13.4;985.6;0.0;0.3;SE;1011.6;12.1;13.4;0.0;0.0;14.7;22.5;182.4;0;1
2937;18-07-2019 01:18;63;59;19.9;95;12.3;985.5;0.0;0.3;E;1011.5;11.5;12.3;0.0;0.0;14.4;22.5;182.4;0;1
2938;18-07-2019 02:21;63;58;19.8;98;11.4;985.4;0.0;0.0;E;1011.4;11.1;11.4;0.0;0.0;13.8;22.5;182.4;0;0
2939;18-07-2019 03:24;63;58;19.8;99;10.8;985.2;0.0;0.0;SE;1011.2;10.7;10.8;0.0;0.0;13.5;22.5;182.4;0;0
2940;18-07-2019 04:28;64;57;19.7;99;10.2;985.0;0.0;0.0;E;1011.0;10.1;10.2;0.0;0.0;13.5;22.5;182.4;0;0
2941;18-07-2019 05:32;64;57;19.6;99;9.6;984.8;0.0;0.0;E;1010.8;9.5;9.6;0.0;0.0;13.2;22.5;182.4;0;0
2942;18-07-2019 06:36;64;57;19.6;99;10.2;984.5;0.0;0.0;S;1010.5;10.1;10.2;0.0;0.0;12.3;22.5;182.4;0;0
2943;18-07-2019 07:40;64;57;19.3;97;12.7;984.4;0.0;0.0;SE;1010.4;12.3;12.7;0.0;0.0;11.1;22.5;182.4;0;0
2944;18-07-2019 08:43;63;61;18.8;92;14.9;984.5;0.0;0.3;S;1010.5;13.6;14.9;0.0;0.0;10.8;22.5;182.4;0;1
2945;18-07-2019 09:46;63;62;18.9;78;18.7;984.6;0.7;1.4;W;1010.6;14.8;18.7;0.0;0.0;10.8;22.5;182.4;1;1
2946;18-07-2019 10:49;63;61;19.2;61;22.0;984.5;0.7;1.4;N;1010.5;14.2;22.0;0.0;0.0;10.5;22.5;182.4;1;1
2947;18-07-2019 11:52;63;61;19.3;51;24.9;984.4;0.0;0.7;SSE;1010.4;14.1;24.9;0.0;0.0;10.5;22.5;182.4;0;1
2948;18-07-2019 12:55;63;63;19.5;44;26.2;984.1;0.3;1.4;NW;1010.1;13.0;26.2;0.0;0.0;10.5;22.5;182.4;1;1
2949;18-07-2019 13:58;63;64;19.8;41;27.7;983.8;1.0;3.1;SW;1009.8;13.3;27.7;0.0;0.0;10.2;22.5;182.4;1;2
2950;18-07-2019 15:01;63;63;20.0;37;27.6;983.5;1.0;1.4;N;1009.5;11.6;27.6;0.0;0.0;8.7;22.5;182.4;1;1
2951;18-07-2019 16:04;63;60;20.0;35;28.5;983.4;2.0;2.4;NW;1009.4;11.6;28.3;0.0;0.0;5.7;22.5;182.4;2;2
2952;18-07-2019 17:07;63;57;20.0;43;25.9;983.1;1.0;1.7;NW;1009.1;12.4;25.9;0.0;0.0;5.4;22.5;182.4;1;2
2953;18-07-2019 18:10;63;55;20.0;45;25.2;983.4;1.7;2.4;NW;1009.4;12.5;25.2;0.0;0.0;5.4;22.5;182.4;2;2
2954;18-07-2019 19:13;63;56;19.9;48;23.7;983.9;1.4;2.0;NW;1009.9;12.1;23.7;0.0;0.0;5.4;22.5;182.4;1;2
2955;18-07-2019 20:16;63;56;20.0;51;22.7;983.8;0.0;0.3;S;1009.8;12.1;22.7;0.0;0.0;5.4;22.5;182.4;0;1
2956;18-07-2019 21:19;63;58;20.1;62;21.0;983.7;0.0;0.3;SE;1009.7;13.5;21.0;0.0;0.0;5.4;22.5;182.4;0;1
2957;18-07-2019 22:22;63;59;20.2;68;19.3;984.5;0.0;0.0;E;1010.5;13.3;19.3;0.0;0.0;5.4;22.5;182.4;0;0
2958;18-07-2019 23:25;63;60;20.2;74;18.2;984.7;0.0;0.0;E;1010.7;13.5;18.2;0.0;0.0;5.4;22.5;182.4;0;0
2959;19-07-2019 00:28;63;60;20.2;78;17.4;985.1;0.0;0.0;E;1011.1;13.5;17.4;0.0;0.0;5.4;22.5;182.4;0;0
2960;19-07-2019 01:31;63;60;20.2;81;17.1;985.4;0.0;0.0;E;1011.4;13.8;17.1;0.0;0.0;5.4;22.5;182.4;0;0
2961;19-07-2019 02:34;63;60;20.2;86;16.3;985.5;0.0;0.0;E;1011.5;14.0;16.3;0.0;0.0;5.4;22.5;182.4;0;0
2962;19-07-2019 03:37;63;61;20.2;92;15.8;985.4;0.3;1.0;N;1011.4;14.5;15.8;0.0;0.0;5.4;22.5;182.4;1;1
2963;19-07-2019 04:40;63;61;20.1;94;15.3;985.6;0.0;0.0;E;1011.6;14.4;15.3;0.0;0.0;5.4;22.5;182.4;0;0
2964;19-07-2019 05:43;63;62;20.1;97;15.0;985.6;0.0;0.0;E;1011.6;14.5;15.0;0.0;0.0;5.4;22.5;182.4;0;0
2965;19-07-2019 06:46;63;63;20.0;99;15.1;986.1;0.0;0.0;SE;1012.1;15.0;15.1;0.3;0.3;5.7;22.8;182.7;0;0
2966;19-07-2019 07:49;63;58;19.8;99;15.3;986.3;0.0;0.0;SE;1012.3;15.2;15.3;0.3;0.6;6.0;23.1;183.0;0;0
2967;19-07-2019 08:52;63;60;19.7;98;16.0;986.5;0.0;0.3;S;1012.5;15.7;16.0;1.5;2.1;7.5;24.6;184.5;0;1
2968;19-07-2019 09:55;63;62;19.9;98;16.5;986.9;0.3;0.7;S;1012.9;16.2;16.5;0.0;2.1;7.5;24.6;184.5;1;1
2969;19-07-2019 10:58;63;61;20.0;95;19.5;986.9;0.0;0.3;W;1012.9;18.7;19.5;0.0;2.1;7.5;24.6;184.5;0;1
2970;19-07-2019 12:01;63;63;20.1;76;21.9;986.9;1.4;2.0;NW;1012.9;17.5;21.9;0.0;2.1;7.5;24.6;184.5;1;2
2971;19-07-2019 13:04;63;64;20.2;84;19.8;987.2;0.7;1.0;NW;1013.2;17.0;19.8;0.0;2.1;7.5;24.6;184.5;1;1
2972;19-07-2019 14:07;63;64;20.3;76;21.3;987.3;0.3;0.7;W;1013.3;16.9;21.3;0.0;2.1;7.5;24.6;184.5;1;1
2973;19-07-2019 15:10;63;64;20.5;55;25.1;986.8;0.7;2.0;S;1012.8;15.5;25.1;0.0;2.1;7.5;24.6;184.5;1;2
2974;19-07-2019 16:13;63;62;20.5;59;24.8;986.7;1.0;2.0;S;1012.7;16.3;24.8;0.0;2.1;7.5;24.6;184.5;1;2
2975;19-07-2019 17:16;63;58;20.5;54;25.1;986.5;0.7;1.0;SE;1012.5;15.2;25.1;0.0;2.1;7.5;24.0;184.5;1;1
2976;19-07-2019 18:19;63;56;20.6;45;25.2;986.4;1.4;3.1;NW;1012.4;12.5;25.2;0.0;2.1;7.2;24.0;184.5;1;2
2977;19-07-2019 19:22;63;57;20.6;46;25.4;986.1;1.0;1.7;NW;1012.1;13.0;25.4;0.0;2.1;6.0;24.0;184.5;1;2
2978;19-07-2019 20:25;63;56;20.6;46;25.0;986.1;0.0;0.3;NW;1012.1;12.6;25.0;0.0;2.1;6.0;24.0;184.5;0;1
2979;19-07-2019 21:28;63;57;20.6;65;20.7;986.3;0.0;0.0;E;1012.3;13.9;20.7;0.0;2.1;6.0;24.0;184.5;0;0
2980;19-07-2019 22:31;63;58;20.6;76;17.4;986.8;0.0;0.0;E;1012.8;13.1;17.4;0.0;2.1;6.0;24.0;184.5;0;0
2981;19-07-2019 23:34;63;59;20.7;84;16.3;986.8;0.0;0.0;SE;1012.8;13.6;16.3;0.0;2.1;4.2;24.0;184.5;0;0
2982;20-07-2019 00:37;63;60;20.7;88;15.5;986.9;0.0;0.0;SE;1012.9;13.5;15.5;0.0;2.1;4.2;24.0;184.5;0;0
2983;20-07-2019 01:40;63;59;20.6;94;14.4;987.0;0.0;0.0;E;1013.0;13.5;14.4;0.0;2.1;4.2;24.0;184.5;0;0
2984;20-07-2019 02:43;63;59;20.6;98;13.5;986.5;0.0;0.0;E;1012.5;13.2;13.5;0.0;2.1;4.2;24.0;184.5;0;0
2985;20-07-2019 03:46;63;59;20.5;97;12.9;986.4;0.0;0.0;E;1012.4;12.5;12.9;0.0;2.1;4.2;24.0;184.5;0;0
2986;20-07-2019 04:49;63;59;20.5;97;12.3;986.1;0.0;0.0;SE;1012.1;11.9;12.3;0.0;2.1;4.2;24.0;184.5;0;0
2987;20-07-2019 05:52;63;58;20.4;98;11.8;986.1;0.0;0.0;E;1012.1;11.5;11.8;0.0;2.1;4.2;24.0;184.5;0;0
2988;20-07-2019 06:55;63;58;20.4;97;12.0;985.6;0.0;0.0;E;1011.6;11.6;12.0;0.0;1.8;4.2;24.0;184.5;0;0
2989;20-07-2019 07:58;63;63;19.7;82;18.1;985.5;0.0;0.7;N;1011.5;15.0;18.1;0.0;1.5;4.2;24.0;184.5;0;1
2990;20-07-2019 09:01;63;64;19.7;68;21.9;985.5;0.0;0.7;E;1011.5;15.8;21.9;0.0;0.0;4.2;24.0;184.5;0;1
2991;20-07-2019 10:04;63;61;19.9;58;25.4;984.9;0.0;0.3;E;1010.9;16.6;25.4;0.0;0.0;4.2;24.0;184.5;0;1
2992;20-07-2019 11:07;63;63;20.3;48;28.8;984.9;1.0;1.7;SW;1010.9;16.7;28.8;0.0;0.0;4.2;24.0;184.5;1;2
2993;20-07-2019 12:10;63;56;20.0;47;28.5;984.6;0.7;1.4;S;1010.6;16.1;28.5;0.0;0.0;4.2;24.0;184.5;1;1
2994;20-07-2019 13:13;63;59;20.3;44;30.1;984.3;1.4;3.1;N;1010.3;16.5;30.1;0.0;0.0;3.6;24.0;184.5;1;2
2995;20-07-2019 14:16;63;57;20.2;48;28.0;984.2;1.0;1.7;W;1010.2;16.0;28.0;0.0;0.0;2.4;24.0;184.5;1;2
2996;20-07-2019 15:19;63;60;20.6;42;31.9;983.9;1.4;2.0;NEE;1009.9;17.4;31.9;0.0;0.0;2.4;24.0;184.5;1;2
2997;20-07-2019 16:22;63;60;20.9;44;30.0;982.9;0.3;1.0;SEE;1008.9;16.5;30.0;0.0;0.0;2.4;24.0;184.5;1;1
2998;20-07-2019 17:25;63;58;20.9;73;24.0;982.2;0.7;1.4;E;1008.2;18.9;24.0;0.0;0.0;2.4;22.2;184.5;1;1
2999;20-07-2019 18:28;63;57;20.9;62;26.7;982.7;0.0;0.3;E;1008.7;18.8;26.7;0.0;0.0;2.4;20.7;184.5;0;1
3000;20-07-2019 19:31;63;55;21.1;48;28.2;983.2;1.0;2.7;N;1009.2;16.2;28.2;0.0;0.0;2.4;20.4;184.5;1;2
3001;20-07-2019 20:34;63;55;20.9;65;24.4;985.1;2.4;3.7;N;1011.1;17.4;23.7;0.0;0.0;2.4;20.4;184.5;2;3
3002;20-07-2019 21:37;63;55;20.9;79;21.0;985.9;0.3;0.7;SE;1011.9;17.2;21.0;0.0;0.0;2.4;20.4;184.5;1;1
3003;20-07-2019 22:40;63;57;21.0;85;19.4;986.6;0.0;0.0;SE;1012.6;16.8;19.4;0.0;0.0;2.4;20.4;184.5;0;0
3004;20-07-2019 23:43;63;58;21.0;88;18.2;987.3;0.0;0.0;SE;1013.3;16.2;18.2;0.0;0.0;2.4;20.4;184.5;0;0
3005;21-07-2019 00:46;63;59;21.0;92;17.9;987.7;0.0;0.0;SE;1013.7;16.6;17.9;0.0;0.0;2.1;20.4;184.5;0;0
3006;21-07-2019 01:49;63;61;21.1;94;16.7;987.8;0.0;0.3;SE;1013.8;15.7;16.7;0.0;0.0;2.1;20.4;184.5;0;1
3007;21-07-2019 02:52;63;60;21.1;97;16.0;988.3;0.0;0.0;E;1014.3;15.5;16.0;0.0;0.0;2.1;20.4;184.5;0;0
3008;21-07-2019 03:55;63;60;21.0;99;15.9;988.7;0.0;0.0;E;1014.7;15.8;15.9;0.0;0.0;2.1;20.4;184.5;0;0
3009;21-07-2019 04:58;63;61;21.0;98;16.0;989.0;0.0;0.0;SE;1015.0;15.7;16.0;0.0;0.0;2.1;20.4;184.5;0;0
3010;21-07-2019 06:01;63;62;20.9;99;15.9;989.7;0.0;0.3;NW;1015.7;15.8;15.9;0.0;0.0;2.1;20.4;184.5;0;1
3011;21-07-2019 07:04;63;61;20.9;89;16.8;990.2;0.0;0.0;SE;1016.2;15.0;16.8;0.0;0.0;2.1;20.4;184.5;0;0
3012;21-07-2019 08:07;63;61;20.8;72;20.3;991.0;0.7;1.7;SE;1017.0;15.1;20.3;0.0;0.0;2.1;20.4;184.5;1;2
3013;21-07-2019 09:10;63;61;20.9;64;21.8;991.2;1.7;2.0;NWW;1017.2;14.7;21.8;0.0;0.0;2.1;20.4;184.5;2;2
3014;21-07-2019 10:13;63;56;20.4;60;23.2;991.5;1.4;2.4;NW;1017.5;15.0;23.2;0.0;0.0;2.1;20.4;184.5;1;2
3015;21-07-2019 11:16;63;58;20.8;52;25.0;992.0;0.7;1.7;SW;1018.0;14.5;25.0;0.0;0.0;2.1;20.4;184.5;1;2
3016;21-07-2019 12:19;63;57;20.8;51;24.7;992.6;3.1;5.1;N;1018.6;13.9;23.5;0.0;0.0;2.1;20.4;184.5;2;3
3017;21-07-2019 13:22;63;58;20.9;48;24.7;992.8;1.0;2.7;N;1018.8;13.0;24.7;0.0;0.0;2.1;20.4;184.5;1;2
3018;21-07-2019 14:25;63;57;21.0;41;27.4;993.1;2.0;2.7;SWW;1019.1;13.0;27.1;0.0;0.0;2.1;20.4;184.5;2;2
3019;21-07-2019 15:28;63;56;21.0;43;28.2;992.9;1.4;1.7;SW;1018.9;14.5;28.2;0.0;0.0;2.1;20.4;184.5;1;2
3020;21-07-2019 16:31;63;56;21.3;43;28.8;993.1;1.4;2.0;NW;1019.1;15.0;28.8;0.0;0.0;2.1;20.4;184.5;1;2
3021;21-07-2019 17:34;63;56;21.4;40;28.9;993.0;0.3;0.7;W;1019.0;14.0;28.9;0.0;0.0;2.1;20.4;184.5;1;1
3022;21-07-2019 18:37;63;55;21.6;42;28.7;993.1;0.0;0.3;SE;1019.1;14.6;28.7;0.0;0.0;2.1;20.4;184.5;0;1
3023;21-07-2019 19:40;63;55;21.5;46;25.5;993.5;1.0;1.4;W;1019.5;13.1;25.5;0.0;0.0;2.1;20.4;184.5;1;1
3024;21-07-2019 20:43;63;54;21.4;54;23.5;993.7;0.7;2.0;NW;1019.7;13.7;23.5;0.0;0.0;2.1;20.4;184.5;1;2
3025;21-07-2019 21:46;63;53;21.2;61;21.6;994.2;0.0;0.0;SE;1020.2;13.8;21.6;0.0;0.0;2.1;20.4;184.5;0;0
3026;21-07-2019 22:49;63;54;21.3;72;18.7;994.9;0.0;0.0;E;1020.9;13.6;18.7;0.0;0.0;2.1;20.4;184.5;0;0
3027;21-07-2019 23:52;63;55;21.3;81;16.7;995.2;0.0;0.0;E;1021.2;13.4;16.7;0.0;0.0;2.1;20.4;184.5;0;0
3028;22-07-2019 00:55;63;55;21.3;87;15.2;995.5;0.0;0.3;E;1021.5;13.1;15.2;0.0;0.0;2.1;20.4;184.5;0;1
3029;22-07-2019 01:58;63;56;21.3;91;14.3;995.3;0.0;0.0;NE;1021.3;12.9;14.3;0.0;0.0;2.1;20.4;184.5;0;0
3030;22-07-2019 03:01;63;56;21.2;96;13.4;995.3;0.0;0.0;E;1021.3;12.8;13.4;0.0;0.0;2.1;20.4;184.5;0;0
3031;22-07-2019 04:04;63;56;21.1;97;12.8;995.6;0.0;0.0;E;1021.6;12.4;12.8;0.0;0.0;2.1;20.4;184.5;0;0
3032;22-07-2019 05:08;64;56;21.1;97;12.1;995.3;0.0;0.0;E;1021.3;11.7;12.1;0.0;0.0;2.1;20.4;184.5;0;0
3033;22-07-2019 06:12;64;56;21.0;98;11.6;995.6;0.0;0.0;E;1021.6;11.3;11.6;0.0;0.0;2.1;20.4;184.5;0;0
3034;22-07-2019 07:16;64;56;21.0;99;13.3;995.6;0.0;0.3;SE;1021.6;13.2;13.3;0.0;0.0;2.1;20.4;184.5;0;1
3035;22-07-2019 08:20;64;59;20.5;87;17.2;996.0;0.0;0.3;SE;1022.0;15.0;17.2;0.0;0.0;2.1;20.4;184.5;0;1
3036;22-07-2019 09:23;63;60;20.7;73;20.8;996.1;0.0;0.3;SE;1022.1;15.8;20.8;0.0;0.0;2.1;20.4;184.5;0;1
3037;22-07-2019 10:26;63;59;20.8;63;22.7;996.3;0.0;0.3;E;1022.3;15.3;22.7;0.0;0.0;2.1;20.4;184.5;0;1
3038;22-07-2019 11:29;63;59;20.6;47;26.7;996.3;1.7;3.1;N;1022.3;14.5;26.7;0.0;0.0;2.1;20.4;184.5;2;2
3039;22-07-2019 12:32;63;57;20.5;42;27.2;996.1;1.4;2.0;NW;1022.1;13.2;27.2;0.0;0.0;2.1;20.4;184.5;1;2
3040;22-07-2019 13:35;63;56;20.7;37;29.4;996.0;1.7;2.4;N;1022.0;13.2;29.4;0.0;0.0;2.1;20.4;184.5;2;2
3041;22-07-2019 14:38;63;56;20.8;37;30.0;995.7;1.0;2.0;S;1021.7;13.8;30.0;0.0;0.0;2.1;20.4;184.5;1;2
3042;22-07-2019 15:41;63;56;21.2;36;29.7;995.1;1.4;2.0;NW;1021.1;13.1;29.7;0.0;0.0;2.1;20.4;184.5;1;2
3043;22-07-2019 16:44;63;55;21.5;31;32.2;994.9;2.4;3.7;W;1020.9;13.0;32.1;0.0;0.0;2.1;20.4;184.5;2;3
3044;22-07-2019 17:47;63;54;21.6;31;32.4;994.6;2.0;3.1;NW;1020.6;13.1;32.4;0.0;0.0;2.1;20.4;184.5;2;2
3045;22-07-2019 18:50;63;53;21.6;33;31.9;994.3;0.7;2.0;NW;1020.3;13.7;31.9;0.0;0.0;2.1;20.4;184.5;1;2
3046;22-07-2019 19:53;63;53;21.6;32;32.0;994.3;1.4;2.0;NW;1020.3;13.3;32.0;0.0;0.0;2.1;20.4;184.5;1;2
3047;22-07-2019 20:56;63;53;21.6;37;29.9;994.3;0.3;1.0;SE;1020.3;13.7;29.9;0.0;0.0;2.1;20.4;184.5;1;1
3048;22-07-2019 21:59;63;53;21.6;55;23.4;994.6;0.0;0.0;SE;1020.6;13.9;23.4;0.0;0.0;2.1;20.1;184.5;0;0
3049;22-07-2019 23:02;63;54;21.6;68;20.3;994.7;0.0;0.0;SE;1020.7;14.2;20.3;0.0;0.0;2.1;20.1;184.5;0;0
3050;23-07-2019 00:05;63;55;21.6;70;19.4;994.8;0.0;0.0;E;1020.8;13.8;19.4;0.0;0.0;2.1;20.1;184.5;0;0
3051;23-07-2019 01:08;63;55;21.6;78;17.6;995.0;0.0;0.0;E;1021.0;13.7;17.6;0.0;0.0;2.1;20.1;184.5;0;0
3052;23-07-2019 02:11;63;56;21.7;83;16.6;995.0;0.0;0.0;SE;1021.0;13.7;16.6;0.0;0.0;2.1;19.8;184.5;0;0
3053;23-07-2019 03:14;63;56;21.6;88;15.8;994.9;0.0;0.0;SE;1020.9;13.8;15.8;0.0;0.0;2.1;19.8;184.5;0;0
3054;23-07-2019 04:17;63;56;21.5;90;15.4;995.0;0.0;0.3;NE;1021.0;13.8;15.4;0.0;0.0;2.1;19.8;184.5;0;1
3055;23-07-2019 05:20;63;56;21.5;94;14.7;994.9;0.0;0.3;SE;1020.9;13.8;14.7;0.0;0.0;2.1;19.8;184.5;0;1
3056;23-07-2019 06:23;63;56;21.4;96;14.0;994.8;0.0;0.0;E;1020.8;13.4;14.0;0.0;0.0;2.1;19.8;184.5;0;0
3057;23-07-2019 07:26;63;61;20.4;93;16.1;994.7;0.0;0.0;E;1020.7;15.0;16.1;0.0;0.0;2.1;19.8;184.5;0;0
3058;23-07-2019 08:29;63;63;20.5;65;23.0;994.6;0.0;0.7;NW;1020.6;16.1;23.0;0.0;0.0;2.1;19.8;184.5;0;1
3059;23-07-2019 09:32;63;57;20.4;53;26.0;994.4;0.0;0.3;SE;1020.4;15.7;26.0;0.0;0.0;2.1;19.8;184.5;0;1
