No;Zeit;Intervall(mi);innen Luftfeuchtigkeit(%);innen Temperatur(°C);außen Luftfeuchtigkeit(%);außen Temperatur(°C);absolut Luftdruck(Hpa);Wind(m/s);Windbö"(m/s);Richtung;relative Luftdruck(Hpa);Taupunkt(°C);Windauskühlung(°C);Stunde Niederschlag(mm);24 Stunde Niederschlag(mm);Woche Niederschlag(mm);Monat Niederschlag(mm);Total Niederschlag(mm);Wind Level(bft);Windbö Level(bft)
15903;01-07-2018 11:52;30;40;20.9;32;23.0;989.5;1.7;3.4;E;1012.2;5.4;23.0;0.0;0.0;0.0;25.8;656.7;2;3
15904;01-07-2018 12:22;30;44;20.9;36;23.9;989.5;1.0;1.7;E;1012.2;8.0;23.9;0.0;0.0;0.0;25.8;656.7;1;2
15905;01-07-2018 12:52;30;44;21.2;33;23.5;989.5;1.7;2.7;S;1012.2;6.3;23.5;0.0;0.0;0.0;25.8;656.7;2;2
15906;01-07-2018 13:22;30;44;21.3;30;23.7;989.2;0.7;2.4;SE;1011.9;5.1;23.7;0.0;0.0;0.0;25.8;656.7;1;2
15907;01-07-2018 13:52;30;44;21.4;30;24.4;989.0;2.0;2.7;SE;1011.7;5.7;24.0;0.0;0.0;0.0;25.8;656.7;2;2
15908;01-07-2018 14:22;30;44;21.6;29;25.0;988.9;2.0;2.7;SW;1011.6;5.8;24.6;0.0;0.0;0.0;25.8;656.7;2;2
15909;01-07-2018 14:52;30;44;21.8;28;25.4;988.8;1.4;2.0;E;1011.5;5.6;25.4;0.0;0.0;0.0;25.8;656.7;1;2
15910;01-07-2018 15:22;30;41;21.5;27;25.4;988.7;1.7;3.1;SE;1011.4;5.1;25.4;0.0;0.0;0.0;25.8;656.7;2;2
15911;01-07-2018 15:52;30;41;21.0;27;25.5;988.3;1.4;2.0;E;1011.0;5.2;25.5;0.0;0.0;0.0;25.8;656.7;1;2
15912;01-07-2018 16:22;30;43;21.0;25;26.3;988.1;1.4;2.0;S;1010.8;4.7;26.3;0.0;0.0;0.0;25.8;656.7;1;2
15913;01-07-2018 16:52;30;42;21.0;24;26.2;988.1;1.4;3.1;E;1010.8;4.1;26.2;0.0;0.0;0.0;25.8;656.7;1;2
15914;01-07-2018 17:22;30;44;21.1;25;26.3;987.9;1.7;2.7;E;1010.6;4.7;26.3;0.0;0.0;0.0;25.8;656.7;2;2
15915;01-07-2018 17:52;30;45;21.5;23;27.1;987.7;1.4;2.4;E;1010.4;4.2;27.1;0.0;0.0;0.0;25.8;656.7;1;2
15916;01-07-2018 18:22;30;45;21.7;25;26.7;987.6;1.4;2.7;S;1010.3;5.1;26.7;0.0;0.0;0.0;25.8;656.7;1;2
15917;01-07-2018 18:52;30;42;21.4;25;26.4;987.4;1.0;2.0;SE;1010.1;4.8;26.4;0.0;0.0;0.0;25.8;656.7;1;2
15918;01-07-2018 19:22;30;43;21.2;25;26.0;987.5;0.7;1.0;SE;1010.2;4.5;26.0;0.0;0.0;0.0;25.8;656.7;1;1
15919;01-07-2018 19:52;30;45;21.4;28;25.5;987.3;1.7;3.4;NNW;1010.0;5.7;25.5;0.0;0.0;0.0;25.8;656.7;2;3
15920;01-07-2018 20:22;30;45;21.6;29;25.1;987.6;1.4;2.4;E;1010.3;5.8;25.1;0.0;0.0;0.0;25.8;656.7;1;2
15921;01-07-2018 20:52;30;45;21.7;32;23.5;987.5;2.0;3.4;E;1010.2;5.9;23.0;0.0;0.0;0.0;25.8;656.7;2;3
15922;01-07-2018 21:22;30;45;21.7;36;20.9;987.7;0.7;1.4;SE;1010.4;5.3;20.9;0.0;0.0;0.0;25.8;656.7;1;1
15923;01-07-2018 21:52;30;46;21.6;37;19.5;987.9;1.0;2.0;SEE;1010.6;4.4;19.5;0.0;0.0;0.0;25.8;656.7;1;2
15924;01-07-2018 22:22;30;46;21.6;39;18.6;988.0;2.0;3.7;S;1010.7;4.4;17.9;0.0;0.0;0.0;25.8;656.7;2;3
15925;01-07-2018 22:52;30;46;21.6;41;17.9;988.3;1.4;2.0;E;1011.0;4.5;17.9;0.0;0.0;0.0;25.8;656.7;1;2
15926;01-07-2018 23:22;30;45;21.6;42;17.2;988.3;1.7;2.7;SE;1011.0;4.2;17.2;0.0;0.0;0.0;25.8;656.7;2;2
15927;01-07-2018 23:52;30;44;21.4;44;16.5;988.4;1.4;2.4;SE;1011.1;4.2;16.5;0.0;0.0;0.0;25.8;656.7;1;2
15928;02-07-2018 00:22;30;43;21.3;46;15.7;988.7;0.3;0.7;S;1011.4;4.1;15.7;0.0;0.0;0.0;25.8;656.7;1;1
15929;02-07-2018 00:52;30;42;21.2;50;15.1;988.7;0.7;2.0;E;1011.4;4.8;15.1;0.0;0.0;0.0;25.8;656.7;1;2
15930;02-07-2018 01:22;30;42;21.2;52;14.9;988.8;0.7;1.7;E;1011.5;5.2;14.9;0.0;0.0;0.0;25.8;656.7;1;2
15931;02-07-2018 01:52;30;41;21.0;56;13.7;988.7;0.3;0.7;SSE;1011.4;5.1;13.7;0.0;0.0;0.0;25.8;656.7;1;1
15932;02-07-2018 02:22;30;40;20.9;58;13.2;988.4;0.7;1.4;SE;1011.1;5.1;13.2;0.0;0.0;0.0;25.8;656.7;1;1
15933;02-07-2018 02:52;30;40;20.9;59;13.1;988.2;0.7;1.7;E;1010.9;5.3;13.1;0.0;0.0;0.0;25.8;656.7;1;2
15934;02-07-2018 03:22;30;40;20.8;62;12.4;988.0;0.7;1.4;NEE;1010.7;5.3;12.4;0.0;0.0;0.0;25.8;656.7;1;1
15935;02-07-2018 03:52;30;39;20.7;62;12.3;988.0;1.0;1.4;SE;1010.7;5.2;12.3;0.0;0.0;0.0;25.8;656.7;1;1
15936;02-07-2018 04:22;30;39;20.6;64;11.9;988.0;1.0;1.7;NE;1010.7;5.3;11.9;0.0;0.0;0.0;25.8;656.7;1;2
15937;02-07-2018 04:52;30;39;20.5;64;11.9;988.1;1.0;1.4;NW;1010.8;5.3;11.9;0.0;0.0;0.0;25.8;656.7;1;1
15938;02-07-2018 05:22;30;38;20.4;65;11.7;988.0;0.3;0.7;S;1010.7;5.4;11.7;0.0;0.0;0.0;25.8;656.7;1;1
15939;02-07-2018 05:52;30;38;20.3;67;11.0;988.1;0.3;0.7;SE;1010.8;5.1;11.0;0.0;0.0;0.0;25.8;656.7;1;1
15940;02-07-2018 06:22;30;39;20.2;67;11.5;988.3;1.0;1.4;SE;1011.0;5.6;11.5;0.0;0.0;0.0;25.8;656.7;1;1
15941;02-07-2018 06:52;30;38;20.1;64;12.8;988.1;0.7;1.7;SE;1010.8;6.2;12.8;0.0;0.0;0.0;25.8;656.7;1;2
15942;02-07-2018 07:22;30;39;20.1;56;15.3;988.3;0.7;1.4;SE;1011.0;6.6;15.3;0.0;0.0;0.0;25.8;656.7;1;1
15943;02-07-2018 07:52;30;40;19.7;53;16.4;988.1;1.4;2.7;SE;1010.8;6.8;16.4;0.0;0.0;0.0;25.8;656.7;1;2
15944;02-07-2018 08:22;30;41;19.4;50;17.6;988.1;2.0;2.4;SE;1010.8;7.1;16.8;0.0;0.0;0.0;25.8;656.7;2;2
15945;02-07-2018 08:52;30;43;19.5;48;18.9;988.2;1.0;2.0;SE;1010.9;7.7;18.9;0.0;0.0;0.0;25.8;656.7;1;2
15946;02-07-2018 09:22;30;44;19.8;44;20.8;988.6;1.4;2.0;E;1011.3;8.1;20.8;0.0;0.0;0.0;25.8;656.7;1;2
15947;02-07-2018 09:52;30;43;20.0;42;21.7;988.3;1.7;3.1;E;1011.0;8.3;21.7;0.0;0.0;0.0;25.8;656.7;2;2
15948;02-07-2018 10:22;30;43;20.2;35;22.4;988.3;1.4;2.0;E;1011.0;6.2;22.4;0.0;0.0;0.0;25.8;656.7;1;2
15949;02-07-2018 10:52;30;44;20.3;35;22.9;988.4;0.7;2.0;SE;1011.1;6.7;22.9;0.0;0.0;0.0;25.8;656.7;1;2
15950;02-07-2018 11:22;30;45;20.5;36;22.9;988.3;1.4;2.7;S;1011.0;7.1;22.9;0.0;0.0;0.0;25.8;656.7;1;2
15951;02-07-2018 11:52;30;45;20.5;35;23.7;988.1;1.7;3.7;N;1010.8;7.4;23.7;0.0;0.0;0.0;25.8;656.7;2;3
15952;02-07-2018 12:22;30;45;20.6;34;24.5;988.1;1.0;1.7;E;1010.8;7.6;24.5;0.0;0.0;0.0;25.8;656.7;1;2
15953;02-07-2018 12:52;30;45;20.7;30;25.2;988.1;0.7;1.0;E;1010.8;6.4;25.2;0.0;0.0;0.0;25.8;656.7;1;1
15954;02-07-2018 13:22;30;45;20.7;28;25.7;987.9;1.0;1.7;NNE;1010.6;5.9;25.7;0.0;0.0;0.0;25.8;656.7;1;2
15955;02-07-2018 13:52;30;46;20.8;27;26.6;987.8;2.4;4.8;E;1010.5;6.1;26.0;0.0;0.0;0.0;25.8;656.7;2;3
15956;02-07-2018 14:22;30;47;21.0;28;26.4;987.6;0.7;1.4;E;1010.3;6.5;26.4;0.0;0.0;0.0;25.8;656.7;1;1
15957;02-07-2018 14:52;30;47;21.1;27;26.7;987.6;1.0;1.7;NW;1010.3;6.2;26.7;0.0;0.0;0.0;25.8;656.7;1;2
15958;02-07-2018 15:22;30;46;21.1;22;27.3;987.6;1.4;2.4;SE;1010.3;3.8;27.3;0.0;0.0;0.0;25.8;656.7;1;2
15959;02-07-2018 15:52;30;45;20.8;22;27.9;987.4;1.7;2.7;E;1010.1;4.3;27.9;0.0;0.0;0.0;25.8;656.7;2;2
15960;02-07-2018 16:22;30;44;21.2;27;28.7;987.3;1.0;1.4;E;1010.0;7.9;28.7;0.0;0.0;0.0;25.8;656.7;1;1
15961;02-07-2018 16:52;30;44;20.9;26;28.9;986.9;1.0;2.4;NE;1009.6;7.5;28.9;0.0;0.0;0.0;25.8;656.7;1;2
15962;02-07-2018 17:22;30;45;21.2;26;28.5;986.7;0.3;1.0;SE;1009.4;7.2;28.5;0.0;0.0;0.0;25.8;656.7;1;1
15963;02-07-2018 17:52;30;45;21.5;26;28.8;987.0;1.4;1.7;SE;1009.7;7.4;28.8;0.0;0.0;0.0;25.8;656.7;1;2
15964;02-07-2018 18:22;30;44;21.6;25;28.8;986.9;0.3;1.0;SW;1009.6;6.9;28.8;0.0;0.0;0.0;25.8;656.7;1;1
15965;02-07-2018 18:52;30;44;21.6;24;29.3;986.8;0.0;0.7;SE;1009.5;6.7;29.3;0.0;0.0;0.0;25.8;656.7;0;1
15966;02-07-2018 19:22;30;42;21.6;22;27.7;987.0;0.7;1.4;SEE;1009.7;4.1;27.7;0.0;0.0;0.0;25.8;656.7;1;1
15967;02-07-2018 19:52;30;42;21.2;26;28.6;987.0;0.3;1.0;E;1009.7;7.3;28.6;0.0;0.0;0.0;25.8;656.7;1;1
15968;02-07-2018 20:22;30;43;21.2;23;27.3;987.0;0.0;0.3;NE;1009.7;4.4;27.3;0.0;0.0;0.0;25.8;656.7;0;1
15969;02-07-2018 20:52;30;44;21.4;24;27.5;987.1;0.0;0.3;E;1009.8;5.2;27.5;0.0;0.0;0.0;25.8;656.7;0;1
15970;02-07-2018 21:22;30;45;21.5;33;22.8;987.3;0.3;0.7;SE;1010.0;5.7;22.8;0.0;0.0;0.0;25.8;656.7;1;1
15971;02-07-2018 21:52;30;45;21.6;40;20.1;987.5;0.3;1.0;E;1010.2;6.1;20.1;0.0;0.0;0.0;25.8;656.7;1;1
15972;02-07-2018 22:22;30;44;21.6;43;18.9;987.8;1.0;1.7;E;1010.5;6.1;18.9;0.0;0.0;0.0;25.8;656.7;1;2
15973;02-07-2018 22:52;30;44;21.3;45;18.2;987.9;0.7;1.4;E;1010.6;6.1;18.2;0.0;0.0;0.0;25.8;656.7;1;1
15974;02-07-2018 23:22;30;44;21.4;46;17.4;988.3;0.0;0.0;E;1011.0;5.7;17.4;0.0;0.0;0.0;25.8;656.7;0;0
15975;02-07-2018 23:52;30;45;21.5;53;15.8;988.5;0.0;0.0;E;1011.2;6.3;15.8;0.0;0.0;0.0;25.8;656.7;0;0
15976;03-07-2018 00:22;30;45;21.5;55;15.0;988.7;0.0;0.0;SE;1011.4;6.1;15.0;0.0;0.0;0.0;25.8;656.7;0;0
15977;03-07-2018 00:52;30;45;21.5;57;14.7;988.9;0.0;0.0;SE;1011.6;6.3;14.7;0.0;0.0;0.0;25.8;656.7;0;0
15978;03-07-2018 01:22;30;45;21.5;59;14.3;989.0;0.0;0.3;SE;1011.7;6.4;14.3;0.0;0.0;0.0;25.8;656.7;0;1
15979;03-07-2018 01:52;30;44;21.4;63;13.7;989.0;0.0;0.3;SE;1011.7;6.8;13.7;0.0;0.0;0.0;25.8;656.7;0;1
15980;03-07-2018 02:22;30;44;21.3;61;13.7;989.1;0.0;0.3;NEE;1011.8;6.3;13.7;0.0;0.0;0.0;25.8;656.7;0;1
15981;03-07-2018 02:52;30;43;21.2;65;12.5;988.9;0.0;0.7;SE;1011.6;6.1;12.5;0.0;0.0;0.0;25.8;656.7;0;1
15982;03-07-2018 03:22;30;41;20.9;67;11.6;988.8;0.0;0.7;SE;1011.5;5.7;11.6;0.0;0.0;0.0;25.8;656.7;0;1
15983;03-07-2018 03:52;30;41;20.7;70;11.2;988.6;0.0;0.0;SE;1011.3;5.9;11.2;0.0;0.0;0.0;25.8;656.7;0;0
15984;03-07-2018 04:22;30;40;20.6;72;10.9;988.7;0.0;0.0;E;1011.4;6.1;10.9;0.0;0.0;0.0;25.8;656.7;0;0
15985;03-07-2018 04:52;30;40;20.5;74;10.3;988.7;0.0;0.0;SE;1011.4;5.9;10.3;0.0;0.0;0.0;25.8;656.7;0;0
15986;03-07-2018 05:22;30;40;20.4;74;10.0;988.8;0.0;0.3;SW;1011.5;5.6;10.0;0.0;0.0;0.0;25.8;656.7;0;1
15987;03-07-2018 05:52;30;40;20.3;78;9.8;988.7;0.0;0.3;SW;1011.4;6.2;9.8;0.0;0.0;0.0;25.8;656.7;0;1
15988;03-07-2018 06:22;30;40;20.2;82;9.6;989.0;0.0;0.3;SE;1011.7;6.7;9.6;0.0;0.0;0.0;25.8;656.7;0;1
15989;03-07-2018 06:52;30;41;20.1;81;10.7;989.0;0.0;0.0;E;1011.7;7.6;10.7;0.0;0.0;0.0;25.8;656.7;0;0
15990;03-07-2018 07:22;30;41;20.0;59;16.7;989.0;0.0;0.3;SE;1011.7;8.7;16.7;0.0;0.0;0.0;25.8;656.7;0;1
15991;03-07-2018 07:52;30;42;20.0;48;19.9;989.3;0.0;0.7;SSW;1012.0;8.6;19.9;0.0;0.0;0.0;25.8;656.7;0;1
15992;03-07-2018 08:22;30;44;19.8;44;20.1;989.1;1.0;1.7;SE;1011.8;7.5;20.1;0.0;0.0;0.0;25.8;656.7;1;2
15993;03-07-2018 08:52;30;43;19.8;37;21.5;989.4;1.0;2.0;NE;1012.1;6.2;21.5;0.0;0.0;0.0;25.8;656.7;1;2
15994;03-07-2018 09:22;30;44;19.9;38;22.0;989.3;1.0;2.7;E;1012.0;7.1;22.0;0.0;0.0;0.0;25.8;656.7;1;2
15995;03-07-2018 09:52;30;43;20.1;37;23.3;989.4;0.7;2.0;E;1012.1;7.8;23.3;0.0;0.0;0.0;25.8;656.7;1;2
15996;03-07-2018 10:22;30;44;20.3;35;24.5;989.4;0.0;0.7;E;1012.1;8.1;24.5;0.0;0.0;0.0;25.8;656.7;0;1
15997;03-07-2018 10:52;30;45;20.5;27;25.4;989.3;0.7;1.4;E;1012.0;5.1;25.4;0.0;0.0;0.0;25.8;656.7;1;1
15998;03-07-2018 11:22;30;45;20.5;25;26.0;989.1;0.7;1.4;E;1011.8;4.5;26.0;0.0;0.0;0.0;25.8;656.7;1;1
15999;03-07-2018 11:52;30;45;20.5;25;26.6;989.2;1.0;2.0;E;1011.9;5.0;26.6;0.0;0.0;0.0;25.8;656.7;1;2
16000;03-07-2018 12:22;30;45;20.6;23;27.7;989.1;1.0;1.7;SE;1011.8;4.7;27.7;0.0;0.0;0.0;25.8;656.7;1;2
16001;03-07-2018 12:52;30;45;20.6;22;27.8;989.1;1.0;1.7;SE;1011.8;4.2;27.8;0.0;0.0;0.0;25.8;656.7;1;2
16002;03-07-2018 13:22;30;46;20.8;25;28.8;989.0;0.7;1.0;E;1011.7;6.9;28.8;0.0;0.0;0.0;25.8;656.7;1;1
16003;03-07-2018 13:52;30;46;20.9;23;29.3;988.7;0.3;0.7;SE;1011.4;6.1;29.3;0.0;0.0;0.0;25.8;656.7;1;1
16004;03-07-2018 14:22;30;45;20.9;20;29.4;988.6;0.7;1.7;SE;1011.3;4.1;29.4;0.0;0.0;0.0;25.8;656.7;1;2
16005;03-07-2018 14:52;30;45;20.9;21;30.7;988.5;0.3;1.0;NNW;1011.2;5.9;30.7;0.0;0.0;0.0;25.8;656.7;1;1
16006;03-07-2018 15:22;30;44;21.0;18;31.2;988.2;0.3;0.7;SE;1010.9;4.1;31.2;0.0;0.0;0.0;25.8;656.7;1;1
16007;03-07-2018 15:52;30;44;21.2;15;32.4;988.1;1.0;2.0;NW;1010.8;2.5;32.4;0.0;0.0;0.0;25.8;656.7;1;2
16008;03-07-2018 16:22;30;44;21.3;15;32.0;988.0;0.7;1.7;N;1010.7;2.2;32.0;0.0;0.0;0.0;25.8;656.7;1;2
16009;03-07-2018 16:52;30;45;21.6;14;32.6;987.8;0.0;0.7;N;1010.5;1.7;32.6;0.0;0.0;0.0;25.8;656.7;0;1
16010;03-07-2018 17:22;30;45;21.8;16;32.7;987.6;1.4;2.0;SE;1010.3;3.6;32.7;0.0;0.0;0.0;25.8;656.7;1;2
16011;03-07-2018 17:52;30;46;21.9;15;33.4;987.5;0.7;1.4;SE;1010.2;3.3;33.4;0.0;0.0;0.0;25.8;656.7;1;1
16012;03-07-2018 18:22;30;45;22.1;16;33.2;987.2;0.3;0.7;E;1009.9;4.0;33.2;0.0;0.0;0.0;25.8;656.7;1;1
16013;03-07-2018 18:52;30;46;22.1;19;31.8;987.1;0.0;0.7;SW;1009.8;5.4;31.8;0.0;0.0;0.0;25.8;656.7;0;1
16014;03-07-2018 19:22;30;46;22.2;16;32.2;986.9;0.3;1.0;SE;1009.6;3.2;32.2;0.0;0.0;0.0;25.8;656.7;1;1
16015;03-07-2018 19:52;30;45;22.1;16;31.7;986.9;0.7;1.4;SW;1009.6;2.8;31.7;0.0;0.0;0.0;25.8;656.7;1;1
16016;03-07-2018 20:22;30;45;22.0;17;31.9;986.6;0.0;0.7;E;1009.3;3.9;31.9;0.0;0.0;0.0;25.8;656.7;0;1
16017;03-07-2018 20:52;30;45;22.0;29;28.2;986.8;0.0;0.7;E;1009.5;8.5;28.2;0.0;0.0;0.0;25.8;656.7;0;1
16018;03-07-2018 21:22;30;45;22.0;32;24.9;986.8;0.0;0.3;E;1009.5;7.1;24.9;0.0;0.0;0.0;25.8;656.7;0;1
16019;03-07-2018 21:52;30;45;22.0;37;21.5;987.0;0.0;0.0;E;1009.7;6.2;21.5;0.0;0.0;0.0;25.8;656.7;0;0
16020;03-07-2018 22:22;30;45;22.0;39;20.3;987.1;0.0;0.0;E;1009.8;5.9;20.3;0.0;0.0;0.0;25.8;656.7;0;0
16021;03-07-2018 22:52;30;45;22.0;46;18.8;987.3;0.0;0.0;E;1010.0;7.0;18.8;0.0;0.0;0.0;25.8;656.7;0;0
16022;03-07-2018 23:22;30;46;22.0;49;18.0;987.4;0.0;0.3;E;1010.1;7.2;18.0;0.0;0.0;0.0;25.8;656.7;0;1
16023;03-07-2018 23:52;30;46;22.0;52;17.4;987.1;0.3;0.7;E;1009.8;7.5;17.4;0.0;0.0;0.0;25.8;656.7;1;1
16024;04-07-2018 00:22;30;46;22.0;56;17.1;987.2;0.0;0.0;SE;1009.9;8.3;17.1;0.0;0.0;0.0;25.8;656.7;0;0
16025;04-07-2018 00:52;30;47;21.9;62;15.6;987.4;0.0;0.0;SE;1010.1;8.4;15.6;0.0;0.0;0.0;25.8;656.7;0;0
16026;04-07-2018 01:22;30;47;21.9;66;14.8;987.4;0.0;0.0;E;1010.1;8.5;14.8;0.0;0.0;0.0;25.8;656.7;0;0
16027;04-07-2018 01:52;30;47;21.8;66;14.7;987.6;0.0;0.0;E;1010.3;8.4;14.7;0.0;0.0;0.0;25.8;656.7;0;0
16028;04-07-2018 02:22;30;47;21.8;67;14.8;987.6;0.0;0.0;E;1010.3;8.8;14.8;0.0;0.0;0.0;25.8;656.7;0;0
16029;04-07-2018 02:52;30;47;21.7;67;14.9;987.4;0.0;0.0;E;1010.1;8.8;14.9;0.0;0.0;0.0;25.8;656.7;0;0
16030;04-07-2018 03:22;30;47;21.7;69;15.1;987.5;0.0;0.0;W;1010.2;9.5;15.1;0.0;0.0;0.0;25.8;656.7;0;0
16031;04-07-2018 03:52;30;47;21.7;73;15.1;987.4;0.0;0.0;E;1010.1;10.3;15.1;0.0;0.0;0.0;25.8;656.7;0;0
16032;04-07-2018 04:22;30;47;21.6;74;14.9;987.3;0.3;0.7;N;1010.0;10.3;14.9;0.0;0.0;0.0;25.8;656.7;1;1
16033;04-07-2018 04:52;30;47;21.6;77;14.3;987.1;0.0;0.0;E;1009.8;10.3;14.3;0.0;0.0;0.0;25.8;656.7;0;0
16034;04-07-2018 05:22;30;47;21.6;69;14.5;987.1;0.0;0.0;SE;1009.8;8.9;14.5;0.0;0.0;0.0;25.8;656.7;0;0
16035;04-07-2018 05:52;30;47;21.5;73;14.3;986.9;0.0;0.0;N;1009.6;9.5;14.3;0.0;0.0;0.0;25.8;656.7;0;0
16036;04-07-2018 06:22;30;47;21.5;74;14.4;986.9;0.0;0.3;SE;1009.6;9.8;14.4;0.0;0.0;0.0;25.8;656.7;0;1
16037;04-07-2018 06:52;30;47;21.2;75;15.2;987.3;0.0;0.0;E;1010.0;10.8;15.2;0.0;0.0;0.0;25.8;656.7;0;0
16038;04-07-2018 07:22;30;50;20.9;76;16.0;987.3;0.0;0.0;SE;1010.0;11.8;16.0;0.0;0.0;0.0;25.8;656.7;0;0
16039;04-07-2018 07:52;30;50;20.7;60;19.9;987.2;0.0;0.3;SE;1009.9;11.9;19.9;0.0;0.0;0.0;25.8;656.7;0;1
16040;04-07-2018 08:22;30;50;20.9;53;21.2;987.1;0.3;1.0;NW;1009.8;11.3;21.2;0.0;0.0;0.0;25.8;656.7;1;1
16041;04-07-2018 08:52;30;50;20.9;45;25.0;987.1;0.0;0.3;SE;1009.8;12.3;25.0;0.0;0.0;0.0;25.8;656.7;0;1
16042;04-07-2018 09:22;30;50;21.1;45;25.5;987.2;0.3;1.0;SSE;1009.9;12.7;25.5;0.0;0.0;0.0;25.8;656.7;1;1
16043;04-07-2018 09:52;30;50;21.2;46;25.8;987.2;0.7;1.4;N;1009.9;13.3;25.8;0.0;0.0;0.0;25.8;656.7;1;1
16044;04-07-2018 10:22;30;49;21.2;42;26.5;987.0;0.0;0.3;SE;1009.7;12.6;26.5;0.0;0.0;0.0;25.8;656.7;0;1
16045;04-07-2018 10:52;30;48;21.2;42;27.5;987.1;0.3;0.7;N;1009.8;13.5;27.5;0.0;0.0;0.0;25.8;656.7;1;1
16046;04-07-2018 11:22;30;46;21.2;38;29.5;987.0;0.7;1.0;SE;1009.7;13.7;29.5;0.0;0.0;0.0;25.8;656.7;1;1
16047;04-07-2018 11:52;30;45;20.9;35;30.0;987.0;0.3;1.0;NW;1009.7;12.9;30.0;0.0;0.0;0.0;25.8;656.7;1;1
16048;04-07-2018 12:22;30;44;20.6;32;30.2;986.9;0.0;0.7;S;1009.6;11.7;30.2;0.0;0.0;0.0;25.8;656.7;0;1
16049;04-07-2018 12:52;30;46;20.8;31;31.2;986.8;0.3;1.0;SE;1009.5;12.1;31.2;0.0;0.0;0.0;25.8;656.7;1;1
16050;04-07-2018 13:22;30;46;21.0;28;31.8;986.4;1.0;1.7;SW;1009.1;11.1;31.8;0.0;0.0;0.0;25.8;656.7;1;2
16051;04-07-2018 13:52;30;46;21.2;39;29.3;986.2;1.4;2.4;N;1008.9;13.9;29.3;0.0;0.0;0.0;25.8;656.7;1;2
16052;04-07-2018 14:22;30;47;21.4;35;31.1;986.2;1.0;1.7;NW;1008.9;13.9;31.1;0.0;0.0;0.0;25.8;656.7;1;2
16053;04-07-2018 14:52;30;48;21.6;43;30.0;986.4;2.0;3.4;N;1009.1;16.1;29.9;0.0;0.0;0.0;25.8;656.7;2;3
16054;04-07-2018 15:22;30;48;21.7;45;28.4;986.2;2.0;3.1;W;1008.9;15.4;28.2;0.0;0.0;0.0;25.8;656.7;2;2
16055;04-07-2018 15:52;30;47;21.7;44;27.3;986.6;1.4;2.4;NW;1009.3;14.0;27.3;0.0;0.0;0.0;25.8;656.7;1;2
16056;04-07-2018 16:22;30;47;21.7;44;29.1;986.0;0.7;1.7;SW;1008.7;15.6;29.1;0.0;0.0;0.0;25.8;656.7;1;2
16057;04-07-2018 16:52;30;47;21.8;47;28.3;986.0;1.7;2.7;N;1008.7;15.9;28.3;0.0;0.0;0.0;25.8;656.7;2;2
16058;04-07-2018 17:22;30;47;21.8;48;28.5;986.2;1.0;1.7;NW;1008.9;16.5;28.5;0.0;0.0;0.0;25.8;656.7;1;2
16059;04-07-2018 17:52;30;45;21.6;51;27.8;986.1;2.0;3.4;N;1008.8;16.8;27.5;0.0;0.0;0.0;25.8;656.7;2;3
16060;04-07-2018 18:22;30;44;21.2;55;26.1;985.9;1.4;2.4;N;1008.6;16.4;26.1;0.0;0.0;0.0;25.8;656.7;1;2
16061;04-07-2018 18:52;30;44;21.0;58;25.9;985.4;0.3;1.4;NW;1008.1;17.0;25.9;0.0;0.0;0.0;25.8;656.7;1;1
16062;04-07-2018 19:22;30;45;20.8;62;25.5;985.0;0.3;1.0;SE;1007.7;17.7;25.5;0.0;0.0;0.0;25.8;656.7;1;1
16063;04-07-2018 19:52;30;46;21.0;64;25.2;985.2;1.0;1.4;N;1007.9;17.9;25.2;0.0;0.0;0.0;25.8;656.7;1;1
16064;04-07-2018 20:22;30;47;21.3;61;24.9;985.3;1.4;2.4;NW;1008.0;16.9;24.9;0.0;0.0;0.0;25.8;656.7;1;2
16065;04-07-2018 20:52;30;48;21.5;60;25.0;985.6;0.0;0.7;SW;1008.3;16.7;25.0;0.0;0.0;0.0;25.8;656.7;0;1
16066;04-07-2018 21:22;30;48;21.5;66;23.2;985.5;0.0;0.3;SE;1008.2;16.5;23.2;0.0;0.0;0.0;25.8;656.7;0;1
16067;04-07-2018 21:52;30;48;21.6;69;21.8;985.4;0.0;0.0;E;1008.1;15.9;21.8;0.0;0.0;0.0;25.8;656.7;0;0
16068;04-07-2018 22:22;30;49;21.6;76;20.6;985.5;0.0;0.0;SE;1008.2;16.2;20.6;0.0;0.0;0.0;25.8;656.7;0;0
16069;04-07-2018 22:52;30;49;21.6;78;20.2;985.6;0.0;0.3;N;1008.3;16.3;20.2;0.0;0.0;0.0;25.8;656.7;0;1
16070;04-07-2018 23:22;30;49;21.6;85;18.7;985.8;0.0;0.3;E;1008.5;16.1;18.7;0.0;0.0;0.0;25.8;656.7;0;1
16071;04-07-2018 23:52;30;49;21.6;87;18.7;985.8;0.3;1.4;S;1008.5;16.5;18.7;0.0;0.0;0.0;25.8;656.7;1;1
16072;05-07-2018 00:22;30;49;21.7;87;17.7;985.9;0.0;0.7;SE;1008.6;15.5;17.7;0.0;0.0;0.0;25.8;656.7;0;1
16073;05-07-2018 00:52;30;49;21.7;91;17.3;986.0;0.0;0.7;E;1008.7;15.8;17.3;0.0;0.0;0.0;25.8;656.7;0;1
16074;05-07-2018 01:22;30;49;21.7;92;16.7;985.4;0.3;0.7;E;1008.1;15.4;16.7;0.0;0.0;0.0;25.8;656.7;1;1
16075;05-07-2018 01:52;30;49;21.8;95;16.0;985.6;0.3;0.7;E;1008.3;15.2;16.0;0.0;0.0;0.0;25.8;656.7;1;1
